ID,age,job,marital,default,returned,loan,coupon_used_in_last6_month,coupon_used_in_last_month,coupon_ind
21119,27,management,single,no,yes,no,3,0,0
21120,37,blue-collar,married,no,yes,no,1,0,0
21121,35,technician,single,no,yes,no,1,0,0
21122,30,admin.,married,no,yes,no,6,4,0
21123,38,technician,married,no,yes,no,1,0,0
21124,53,management,divorced,no,yes,no,1,0,0
21125,38,management,married,no,no,no,8,0,0
21126,30,management,single,no,yes,no,1,0,0
21127,40,services,married,no,yes,no,4,0,0
21128,30,blue-collar,married,no,no,no,6,0,0
21129,50,admin.,married,no,no,no,2,0,0
21130,18,student,single,no,no,no,1,0,0
21131,31,management,divorced,no,no,yes,6,0,0
21132,58,retired,married,no,no,no,2,0,0
21133,59,management,married,no,yes,yes,1,1,0
21134,45,blue-collar,married,no,yes,yes,1,0,0
21135,42,technician,married,no,yes,yes,10,0,0
21136,32,technician,single,no,no,no,2,0,0
21137,60,blue-collar,married,no,yes,no,2,0,0
21138,49,services,single,no,yes,yes,1,0,0
21139,42,management,single,no,no,no,1,0,0
21140,59,retired,married,yes,no,no,1,0,0
21141,31,management,single,no,yes,no,2,0,0
21142,50,services,married,no,no,yes,1,0,0
21143,53,management,divorced,no,no,no,2,0,0
21144,39,technician,married,no,no,no,7,0,0
21145,59,management,divorced,no,no,yes,2,0,0
21146,34,blue-collar,single,no,no,no,1,0,0
21147,33,admin.,single,no,yes,no,3,2,0
21148,32,technician,single,no,yes,no,1,0,0
21149,48,blue-collar,married,no,yes,no,3,0,0
21150,59,management,married,no,no,no,2,0,0
21151,35,management,divorced,no,no,no,4,0,0
21152,38,technician,divorced,no,no,yes,9,0,0
21153,46,housemaid,married,no,no,no,5,0,0
21154,32,blue-collar,married,no,yes,no,2,0,0
21155,38,technician,married,no,no,no,5,0,0
21156,49,entrepreneur,divorced,no,yes,yes,4,0,0
21157,48,blue-collar,married,no,no,yes,10,0,0
21158,33,admin.,married,no,yes,no,1,1,0
21159,52,management,married,no,yes,no,2,0,0
21160,47,management,married,no,no,no,1,0,0
21161,52,unemployed,married,no,yes,no,5,0,0
21162,32,blue-collar,married,no,yes,no,2,0,0
21163,34,management,married,no,no,no,2,0,0
21164,39,blue-collar,married,no,yes,no,6,0,0
21165,32,blue-collar,single,no,yes,yes,2,0,0
21166,49,management,married,no,no,no,1,1,0
21167,30,self-employed,married,no,yes,no,1,0,0
21168,35,services,married,no,yes,no,2,2,0
21169,52,management,married,no,yes,no,1,1,0
21170,51,management,married,no,yes,no,5,0,0
21171,56,unemployed,divorced,no,no,no,2,0,0
21172,29,blue-collar,single,no,no,yes,1,0,0
21173,44,blue-collar,married,no,yes,no,1,1,0
21174,42,blue-collar,married,no,yes,no,1,0,0
21175,58,management,single,no,no,yes,2,0,0
21176,35,blue-collar,single,no,yes,yes,1,0,0
21177,44,retired,married,no,yes,no,6,0,0
21178,49,blue-collar,married,no,no,no,1,0,0
21179,31,management,single,no,yes,yes,2,0,0
21180,48,blue-collar,married,no,yes,no,1,0,0
21181,38,admin.,single,no,yes,no,2,0,0
21182,31,management,single,no,no,no,1,0,0
21183,33,admin.,single,no,yes,no,2,0,0
21184,40,admin.,married,yes,no,no,2,0,0
21185,41,admin.,single,no,no,no,1,0,0
21186,48,management,divorced,no,no,no,1,0,0
21187,53,technician,married,no,yes,yes,9,0,0
21188,57,services,married,no,no,no,20,0,0
21189,55,blue-collar,single,no,yes,no,2,0,0
21190,56,blue-collar,married,no,no,yes,16,0,0
21191,40,services,married,no,yes,yes,3,0,0
21192,34,management,married,no,yes,yes,1,0,0
21193,47,technician,married,no,yes,no,2,2,0
21194,40,blue-collar,married,no,yes,no,1,0,0
21195,47,entrepreneur,single,no,yes,yes,1,1,0
21196,37,blue-collar,married,no,yes,no,2,0,0
21197,58,blue-collar,divorced,no,no,no,1,0,0
21198,41,blue-collar,married,no,yes,no,5,0,0
21199,60,admin.,married,no,no,no,10,0,0
21200,30,technician,single,no,no,no,1,0,0
21201,36,admin.,divorced,no,yes,no,3,0,0
21202,39,blue-collar,married,no,yes,yes,2,0,0
21203,40,management,married,no,no,no,8,0,0
21204,28,admin.,single,no,yes,no,5,0,0
21205,49,technician,married,no,no,no,5,0,0
21206,28,management,single,no,no,no,6,0,0
21207,44,management,married,no,yes,no,2,0,0
21208,30,management,married,no,no,no,1,1,0
21209,58,management,married,no,no,yes,1,0,0
21210,42,admin.,single,no,yes,no,3,0,0
21211,25,technician,single,no,yes,no,5,0,0
21212,52,management,married,no,no,no,4,0,0
21213,47,blue-collar,married,no,yes,no,2,0,0
21214,46,blue-collar,married,no,yes,no,1,0,0
21215,33,blue-collar,single,no,no,no,2,1,0
21216,43,unemployed,married,no,yes,no,2,0,0
21217,48,management,divorced,no,yes,no,5,5,0
21218,57,management,married,no,no,no,10,0,0
21219,31,services,married,no,yes,no,2,0,0
21220,27,technician,single,no,no,no,1,0,0
21221,48,technician,married,no,yes,yes,1,0,0
21222,45,technician,married,no,yes,yes,4,0,0
21223,23,admin.,single,no,yes,no,2,0,0
21224,47,technician,single,no,no,yes,2,0,0
21225,37,management,married,no,no,yes,3,0,0
21226,54,admin.,divorced,no,yes,yes,4,0,0
21227,41,admin.,divorced,no,no,yes,2,0,0
21228,37,admin.,single,no,yes,no,2,0,0
21229,38,admin.,single,no,no,no,3,0,0
21230,31,services,married,no,no,yes,1,0,0
21231,40,services,single,no,no,no,1,0,0
21232,43,blue-collar,married,no,yes,no,1,1,0
21233,33,services,married,no,yes,no,2,0,0
21234,58,management,married,no,no,no,4,0,0
21235,43,technician,married,no,no,no,32,0,0
21236,41,management,married,no,no,no,1,0,0
21237,51,blue-collar,married,no,yes,yes,4,4,0
21238,53,technician,married,no,no,no,4,0,0
21239,33,technician,single,yes,no,no,2,0,0
21240,30,services,married,no,yes,no,2,0,0
21241,44,unemployed,married,no,yes,no,1,0,0
21242,38,unemployed,single,no,no,no,1,0,0
21243,42,blue-collar,married,no,no,no,2,0,0
21244,54,management,married,no,no,no,2,0,0
21245,39,management,married,no,no,no,12,0,0
21246,45,unknown,single,no,no,no,1,0,0
21247,30,self-employed,married,no,no,no,1,0,0
21248,52,admin.,divorced,no,no,no,4,0,0
21249,31,technician,single,no,yes,no,2,0,0
21250,33,management,single,no,yes,no,1,0,0
21251,33,technician,married,no,no,no,2,0,0
21252,45,management,married,no,no,no,13,0,0
21253,41,retired,single,no,no,no,1,1,0
21254,25,blue-collar,single,no,yes,no,1,0,0
21255,38,blue-collar,married,no,no,no,1,0,0
21256,41,management,single,no,yes,yes,2,0,0
21257,46,blue-collar,married,no,no,no,3,0,0
21258,42,management,divorced,no,no,no,1,0,0
21259,35,admin.,married,no,no,no,1,0,0
21260,52,blue-collar,married,no,yes,no,7,0,0
21261,38,management,single,no,yes,no,3,3,0
21262,36,services,married,no,no,no,1,0,0
21263,48,management,married,no,yes,no,7,0,0
21264,37,self-employed,single,no,no,no,1,0,0
21265,30,technician,married,no,yes,yes,5,0,0
21266,35,blue-collar,married,no,yes,no,2,0,0
21267,28,admin.,married,no,yes,no,2,0,0
21268,60,blue-collar,married,no,yes,no,2,0,0
21269,38,student,married,no,no,no,21,0,0
21270,28,blue-collar,married,no,yes,no,2,0,0
21271,53,blue-collar,married,no,yes,no,5,0,0
21272,39,blue-collar,divorced,no,no,no,4,0,0
21273,36,management,single,no,yes,yes,3,0,0
21274,58,blue-collar,divorced,no,yes,yes,1,0,0
21275,31,management,single,no,no,no,2,0,0
21276,34,blue-collar,married,no,no,yes,1,0,0
21277,50,blue-collar,divorced,no,yes,no,1,0,0
21278,30,management,single,no,no,no,21,0,0
21279,39,blue-collar,married,no,yes,no,3,0,0
21280,37,technician,divorced,no,no,yes,2,0,0
21281,27,blue-collar,single,no,yes,no,3,0,0
21282,34,blue-collar,single,no,yes,no,1,0,0
21283,47,management,married,no,no,no,4,0,0
21284,42,blue-collar,married,no,no,no,1,0,0
21285,34,unemployed,married,no,yes,no,1,0,0
21286,60,retired,married,no,no,no,1,0,0
21287,36,self-employed,single,no,no,no,3,2,0
21288,58,admin.,single,no,no,yes,6,0,0
21289,36,blue-collar,married,no,yes,yes,2,0,0
21290,29,services,single,no,yes,no,2,1,0
21291,45,management,married,no,yes,no,1,1,0
21292,42,services,married,no,yes,no,1,0,0
21293,35,technician,single,no,yes,yes,5,0,0
21294,46,services,married,no,no,no,1,0,0
21295,31,admin.,single,no,yes,yes,3,0,0
21296,42,management,married,no,yes,no,2,0,0
21297,55,management,married,no,no,no,2,0,0
21298,26,blue-collar,single,no,yes,no,1,1,0
21299,57,management,single,no,no,no,1,0,0
21300,32,blue-collar,married,no,yes,no,3,0,0
21301,37,entrepreneur,married,no,yes,no,1,0,0
21302,31,blue-collar,married,no,yes,no,2,0,0
21303,36,management,divorced,no,yes,no,1,0,0
21304,43,admin.,divorced,no,yes,no,1,0,0
21305,60,blue-collar,married,no,no,no,2,0,0
21306,28,technician,single,no,yes,no,7,0,0
21307,39,blue-collar,single,no,yes,no,1,1,0
21308,25,admin.,single,no,yes,no,1,0,0
21309,41,services,divorced,no,yes,yes,1,1,0
21310,35,blue-collar,single,no,yes,no,3,0,0
21311,52,blue-collar,married,no,no,no,3,0,0
21312,42,admin.,married,no,no,no,1,1,0
21313,35,technician,divorced,no,no,no,4,0,0
21314,29,technician,single,no,no,no,2,0,0
21315,37,unknown,single,no,yes,no,1,0,0
21316,57,blue-collar,married,no,yes,yes,3,0,0
21317,60,retired,divorced,no,no,no,7,0,0
21318,50,blue-collar,single,no,yes,no,1,0,0
21319,25,unemployed,married,no,yes,no,2,0,0
21320,39,management,married,no,no,no,2,0,0
21321,45,admin.,married,no,no,no,4,0,0
21322,51,management,married,no,no,no,8,0,0
21323,32,technician,married,no,yes,no,7,0,0
21324,25,blue-collar,single,no,yes,no,2,0,0
21325,45,admin.,single,no,no,yes,1,0,0
21326,32,technician,single,no,no,no,2,0,0
21327,32,technician,single,no,no,no,3,0,0
21328,36,management,married,no,no,no,1,0,0
21329,42,blue-collar,married,no,yes,no,6,0,0
21330,41,technician,divorced,no,yes,no,4,0,0
21331,39,management,married,no,yes,no,1,1,0
21332,52,blue-collar,married,no,no,no,2,0,0
21333,77,retired,married,no,no,no,3,0,0
21334,32,admin.,single,no,no,no,7,0,0
21335,30,student,single,no,no,no,3,1,0
21336,33,management,married,no,yes,no,1,0,0
21337,38,technician,married,no,yes,no,1,1,0
21338,56,admin.,married,no,no,no,1,0,0
21339,38,self-employed,married,no,yes,no,1,0,0
21340,26,management,single,no,yes,no,2,1,0
21341,55,management,married,no,yes,no,2,0,0
21342,33,technician,married,no,no,no,8,0,0
21343,43,management,divorced,no,no,no,2,0,0
21344,44,blue-collar,single,no,yes,no,1,0,0
21345,44,blue-collar,single,no,yes,no,4,0,0
21346,51,blue-collar,married,no,no,no,3,0,0
21347,45,blue-collar,married,no,yes,no,2,0,0
21348,27,admin.,married,no,yes,yes,3,1,0
21349,41,unemployed,married,no,yes,no,2,0,0
21350,37,technician,single,no,yes,no,2,1,0
21351,29,housemaid,married,no,yes,no,1,0,0
21352,35,blue-collar,divorced,no,no,yes,5,0,0
21353,31,technician,single,no,yes,no,1,0,0
21354,31,blue-collar,married,no,yes,yes,1,0,0
21355,60,retired,divorced,no,yes,no,1,0,0
21356,38,unemployed,married,no,yes,yes,1,0,0
21357,32,management,single,no,no,no,2,0,0
21358,40,admin.,married,no,no,no,2,0,0
21359,51,blue-collar,married,no,yes,no,1,0,0
21360,44,management,married,no,no,no,1,0,0
21361,32,technician,single,no,no,no,4,0,0
21362,37,blue-collar,married,no,yes,yes,3,3,0
21363,31,housemaid,married,no,yes,no,1,0,0
21364,38,technician,married,no,no,yes,16,0,0
21365,45,services,married,no,yes,no,2,2,0
21366,45,blue-collar,married,no,yes,no,4,0,0
21367,56,entrepreneur,married,no,yes,no,2,0,0
21368,48,services,single,no,yes,no,1,0,0
21369,31,blue-collar,married,no,no,no,1,0,0
21370,28,technician,single,no,no,no,5,0,0
21371,32,management,single,no,no,no,1,0,0
21372,28,management,single,no,yes,no,1,0,0
21373,38,admin.,divorced,no,yes,yes,1,1,0
21374,63,retired,married,no,yes,no,1,0,0
21375,57,management,married,no,yes,no,1,0,0
21376,45,technician,divorced,no,no,no,3,0,0
21377,30,technician,married,no,no,no,2,0,0
21378,26,self-employed,single,no,yes,yes,1,1,0
21379,46,blue-collar,married,no,yes,no,1,0,0
21380,34,blue-collar,married,no,yes,no,1,0,0
21381,35,management,single,no,yes,no,1,0,0
21382,31,student,single,no,no,no,4,0,0
21383,34,management,married,no,no,no,2,0,0
21384,39,management,married,no,no,yes,2,0,0
21385,32,technician,married,no,yes,no,3,0,0
21386,44,blue-collar,married,no,yes,no,1,0,0
21387,43,management,divorced,no,yes,no,1,0,0
21388,30,admin.,married,no,no,no,3,0,0
21389,53,management,married,no,no,yes,3,0,0
21390,33,services,single,no,yes,no,1,0,0
21391,33,management,married,no,yes,no,3,0,0
21392,63,entrepreneur,married,no,no,no,4,0,0
21393,51,technician,divorced,no,yes,no,1,1,0
21394,30,technician,single,no,yes,no,1,1,0
21395,30,blue-collar,single,no,yes,no,1,1,0
21396,32,entrepreneur,married,no,yes,no,1,1,0
21397,48,management,married,no,no,no,2,0,0
21398,52,technician,married,no,yes,no,2,0,0
21399,47,services,married,no,yes,no,2,2,0
21400,34,technician,married,no,yes,yes,2,0,0
21401,53,blue-collar,married,no,yes,no,1,1,0
21402,34,technician,married,no,yes,yes,4,0,0
21403,44,technician,married,no,yes,yes,1,0,0
21404,30,technician,married,no,yes,no,3,0,0
21405,35,entrepreneur,married,no,yes,no,1,0,0
21406,39,management,married,no,yes,no,1,1,0
21407,38,admin.,married,no,no,no,2,0,0
21408,30,blue-collar,married,no,yes,no,2,0,0
21409,40,services,married,no,yes,no,1,0,0
21410,56,technician,divorced,no,yes,no,1,1,0
21411,30,management,single,no,no,no,6,0,0
21412,55,housemaid,divorced,no,no,no,8,0,0
21413,35,blue-collar,married,no,yes,no,3,0,0
21414,43,self-employed,married,no,no,no,1,1,0
21415,28,blue-collar,married,no,yes,no,2,0,0
21416,49,management,married,no,no,no,2,0,0
21417,51,management,married,no,no,no,3,0,0
21418,52,admin.,married,no,no,no,1,0,0
21419,53,entrepreneur,married,no,no,yes,4,0,0
21420,48,blue-collar,married,no,no,yes,4,0,0
21421,37,admin.,married,no,no,no,2,0,0
21422,51,technician,married,no,no,no,3,0,0
21423,45,blue-collar,married,no,yes,no,1,1,0
21424,32,services,single,no,yes,yes,1,0,0
21425,36,management,married,no,no,no,11,0,0
21426,40,management,married,no,no,yes,3,0,0
21427,45,technician,married,no,yes,no,1,0,0
21428,33,blue-collar,divorced,no,no,no,2,0,0
21429,37,management,married,no,yes,no,2,2,0
21430,33,technician,married,no,no,no,1,0,0
21431,30,technician,single,yes,no,yes,1,1,0
21432,29,admin.,single,no,yes,no,4,0,0
21433,36,admin.,married,no,no,yes,8,0,0
21434,41,blue-collar,married,no,yes,no,2,0,0
21435,37,technician,single,no,yes,no,1,0,0
21436,30,technician,single,no,yes,no,1,0,0
21437,42,blue-collar,single,no,yes,yes,1,0,0
21438,58,technician,married,no,no,no,4,0,0
21439,56,entrepreneur,married,no,no,no,2,2,0
21440,31,technician,married,no,yes,no,2,0,0
21441,32,management,single,no,no,yes,1,0,0
21442,33,management,single,no,no,no,1,0,0
21443,36,blue-collar,married,no,yes,no,4,0,0
21444,40,blue-collar,married,no,yes,no,2,0,0
21445,29,admin.,single,no,no,no,3,0,0
21446,55,technician,single,no,yes,no,3,0,0
21447,44,management,married,no,no,no,1,0,0
21448,39,management,married,no,yes,yes,2,0,0
21449,41,blue-collar,single,no,yes,no,2,0,0
21450,34,blue-collar,married,no,yes,yes,2,0,0
21451,54,self-employed,married,no,no,no,3,0,0
21452,44,blue-collar,married,no,yes,yes,1,0,0
21453,54,retired,divorced,no,yes,no,2,1,0
21454,36,management,married,no,yes,no,1,0,0
21455,71,retired,single,no,no,no,2,0,0
21456,54,blue-collar,single,no,yes,no,5,2,0
21457,37,self-employed,married,no,no,no,1,0,0
21458,52,entrepreneur,divorced,no,no,yes,4,0,0
21459,43,blue-collar,married,no,yes,no,1,1,0
21460,32,blue-collar,married,no,yes,no,2,0,0
21461,51,blue-collar,married,no,no,yes,1,0,0
21462,36,unemployed,married,no,yes,no,1,1,0
21463,55,housemaid,married,no,yes,no,2,0,0
21464,30,management,married,no,yes,no,1,1,0
21465,45,management,married,no,no,yes,4,0,0
21466,51,blue-collar,married,no,no,no,5,0,0
21467,33,technician,married,no,yes,no,2,0,0
21468,34,technician,divorced,no,yes,no,2,0,0
21469,49,entrepreneur,single,no,no,no,1,0,0
21470,59,unemployed,divorced,no,no,no,3,1,0
21471,32,services,married,no,yes,yes,1,0,0
21472,35,technician,married,no,yes,no,2,0,0
21473,55,admin.,married,no,yes,yes,4,1,0
21474,51,unemployed,married,no,no,no,1,1,0
21475,51,admin.,married,no,yes,no,6,0,0
21476,42,management,married,no,yes,yes,1,0,0
21477,28,blue-collar,single,no,no,yes,2,0,0
21478,37,technician,married,no,yes,no,1,0,0
21479,45,blue-collar,married,no,yes,no,9,0,0
21480,51,blue-collar,married,no,yes,no,4,4,0
21481,31,self-employed,single,no,no,no,4,0,0
21482,33,admin.,married,no,yes,no,1,1,0
21483,43,management,divorced,no,yes,no,6,0,0
21484,50,admin.,married,no,no,no,1,0,0
21485,49,blue-collar,married,no,no,no,6,0,0
21486,43,admin.,single,no,yes,no,2,0,0
21487,34,services,single,no,no,no,1,1,0
21488,35,management,married,no,yes,yes,2,2,0
21489,30,blue-collar,single,no,yes,no,5,0,0
21490,39,blue-collar,married,no,yes,yes,3,0,0
21491,32,blue-collar,married,no,yes,no,2,0,0
21492,40,admin.,married,no,no,no,3,0,0
21493,54,unknown,married,no,no,no,12,0,0
21494,48,services,married,no,yes,no,2,2,0
21495,32,blue-collar,married,yes,yes,no,3,3,0
21496,50,retired,married,no,yes,no,1,0,0
21497,39,entrepreneur,married,no,no,yes,2,0,0
21498,32,management,married,no,yes,yes,3,0,0
21499,49,management,married,no,no,no,1,0,0
21500,40,blue-collar,divorced,no,no,no,2,0,0
21501,40,management,married,no,no,no,4,0,0
21502,30,management,divorced,no,no,no,2,0,0
21503,36,management,single,no,yes,no,1,0,0
21504,58,blue-collar,married,no,no,no,1,0,0
21505,42,admin.,single,no,yes,no,3,0,0
21506,48,admin.,married,no,no,no,3,0,0
21507,53,management,divorced,no,yes,no,1,0,0
21508,53,self-employed,married,no,yes,yes,2,0,0
21509,58,admin.,married,no,no,no,2,0,0
21510,25,blue-collar,single,no,yes,no,2,0,0
21511,35,technician,single,no,yes,no,1,0,0
21512,29,technician,single,no,no,no,2,0,0
21513,54,blue-collar,married,no,no,no,9,0,0
21514,29,services,single,no,no,no,1,0,0
21515,32,technician,married,no,yes,no,3,0,0
21516,47,housemaid,married,no,yes,no,2,0,0
21517,45,admin.,married,no,no,yes,2,0,0
21518,44,management,married,no,yes,yes,2,2,0
21519,43,technician,divorced,no,yes,no,1,1,0
21520,29,management,married,no,yes,no,11,0,0
21521,36,technician,single,no,yes,yes,2,0,0
21522,34,unemployed,single,no,yes,no,8,4,0
21523,51,housemaid,married,no,no,no,1,0,0
21524,34,blue-collar,married,no,yes,yes,10,0,0
21525,30,blue-collar,married,no,yes,no,1,0,0
21526,32,blue-collar,married,no,yes,no,4,4,0
21527,47,management,divorced,no,yes,no,2,0,0
21528,60,self-employed,single,no,yes,no,2,0,0
21529,43,blue-collar,single,no,yes,no,1,1,0
21530,56,housemaid,married,no,no,yes,6,0,0
21531,34,admin.,married,no,yes,no,1,0,0
21532,32,admin.,single,no,yes,no,2,0,0
21533,35,management,single,no,yes,no,4,0,0
21534,51,services,married,no,no,yes,1,0,0
21535,59,retired,divorced,no,yes,yes,4,0,0
21536,43,blue-collar,married,no,yes,no,8,0,0
21537,29,technician,single,no,yes,no,4,3,0
21538,33,entrepreneur,married,no,yes,yes,1,0,0
21539,38,management,single,no,yes,no,1,0,0
21540,30,technician,married,no,no,no,9,0,0
21541,34,technician,divorced,no,no,no,2,0,0
21542,34,admin.,married,no,yes,yes,1,0,0
21543,47,management,married,no,no,no,3,2,0
21544,50,technician,married,no,yes,no,6,0,0
21545,57,technician,married,no,no,no,2,0,0
21546,35,blue-collar,married,no,yes,no,3,0,0
21547,39,blue-collar,married,no,no,no,1,0,0
21548,28,admin.,single,no,yes,yes,2,2,0
21549,36,entrepreneur,single,no,no,no,2,0,0
21550,38,management,married,no,yes,no,1,0,0
21551,57,admin.,married,no,no,no,1,0,0
21552,27,technician,single,no,no,yes,1,0,0
21553,45,blue-collar,married,no,yes,no,5,0,0
21554,32,services,married,no,no,no,2,0,0
21555,43,management,married,no,yes,no,1,0,0
21556,33,admin.,married,no,no,no,2,0,0
21557,60,management,married,no,no,no,9,0,0
21558,36,management,single,no,yes,yes,1,1,0
21559,36,admin.,married,no,yes,no,4,0,0
21560,34,management,single,no,yes,no,2,0,0
21561,36,management,married,no,no,no,1,0,0
21562,33,technician,married,no,yes,no,2,0,0
21563,34,technician,divorced,no,yes,no,2,0,0
21564,32,technician,married,no,no,yes,1,0,0
21565,52,technician,married,no,yes,yes,4,0,0
21566,46,management,married,no,yes,no,4,2,0
21567,26,admin.,single,no,no,yes,2,0,0
21568,54,blue-collar,married,no,yes,no,3,0,0
21569,51,unknown,single,no,no,no,1,0,0
21570,40,blue-collar,married,yes,yes,no,1,0,0
21571,32,blue-collar,married,no,yes,no,2,0,0
21572,46,management,married,no,yes,no,3,0,0
21573,35,services,married,no,yes,yes,2,2,0
